product_id,carat,color,clarity,cut,price,product_url,web_certificate_url,fluorescence,polish,symmetry,table,depth,lw_ratio,web_measurements,web_sku
2067629,2.1,E,VVS2,Ideal,554,https://www.luvansh.com/product/2067629/igi-certified-2-1-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758576505,NONE,Excellent,Excellent,58.00%,61.60%,1,8.23 - 8.2 x 5.06 mm,LV-ROUNDEVVS2-758576505
2067618,2.1,E,VVS2,Ideal,554,https://www.luvansh.com/product/2067618/igi-certified-2-1-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758575445,NONE,Excellent,Excellent,56.00%,61.80%,1,8.26 - 8.22 x 5.09 mm,LV-ROUNDEVVS2-758575445
2058130,2.1,E,VVS2,Ideal,554,https://www.luvansh.com/product/2058130/igi-certified-2-1-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758501658,NONE,Excellent,Excellent,58.00%,61.10%,1,8.24 - 8.22 x 5.03 mm,LV-ROUNDEVVS2-758501658
2058144,2.1,E,VVS2,Ideal,554,https://www.luvansh.com/product/2058144/igi-certified-2-1-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG757536393,NONE,Excellent,Excellent,58.00%,61.90%,1,8.21 - 8.17 x 5.07 mm,LV-ROUNDEVVS2-757536393
1984550,2.05,E,VVS2,Ideal,550,https://www.luvansh.com/product/1984550/igi-certified-2-05-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG726535906,NONE,Excellent,Excellent,57.00%,61.90%,1,8.140 - 8.170 x 61.9 mm,LV-ROUNDEVVS2-726535906
2070022,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2070022/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758587740,NONE,Excellent,Excellent,57.00%,62.30%,1.01,8.23 - 8.18 x 5.11 mm,LV-ROUNDEVVS2-758587740
2058184,2.07,E,VVS2,Ideal,550,https://www.luvansh.com/product/2058184/igi-certified-2-07-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG757535344,NONE,Excellent,Excellent,58.00%,61.80%,1,8.15 - 8.13 x 5.03 mm,LV-ROUNDEVVS2-757535344
2067616,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2067616/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758576590,NONE,Excellent,Excellent,57.00%,61.30%,1,8.29 - 8.26 x 5.07 mm,LV-ROUNDEVVS2-758576590
2067647,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2067647/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758570307,NONE,Excellent,Excellent,58.00%,61.70%,1,8.24 - 8.22 x 5.08 mm,LV-ROUNDEVVS2-758570307
2062914,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2062914/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758531971,NONE,Excellent,Excellent,58.00%,62.20%,1,8.21 - 8.17 x 5.1 mm,LV-ROUNDEVVS2-758531971
2065281,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2065281/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758547397,NONE,Excellent,Excellent,57.00%,62.20%,1,8.22 - 8.18 x 5.1 mm,LV-ROUNDEVVS2-758547397
2065284,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2065284/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758547781,NONE,Excellent,Excellent,58.00%,61.30%,1.01,8.28 - 8.23 x 5.06 mm,LV-ROUNDEVVS2-758547781
2065251,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2065251/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758556182,NONE,Excellent,Excellent,58.00%,61.90%,1,8.21 - 8.17 x 5.07 mm,LV-ROUNDEVVS2-758556182
2060523,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2060523/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758522796,NONE,Excellent,Excellent,58.00%,62.00%,1,8.18 - 8.14 x 5.06 mm,LV-ROUNDEVVS2-758522796
2060546,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2060546/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758522800,NONE,Excellent,Excellent,58.00%,61.90%,1,8.23 - 8.2 x 5.08 mm,LV-ROUNDEVVS2-758522800
2060555,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2060555/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758509795,NONE,Excellent,Excellent,58.00%,61.90%,1,8.23 - 8.19 x 5.08 mm,LV-ROUNDEVVS2-758509795
2243937,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2243937/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760508924,NONE,Excellent,Excellent,57.00%,61.50%,1,8.27 - 8.24 x 5.08 mm,LV-ROUNDDVVS2-760508924
2244122,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2244122/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760503985,NONE,Excellent,Excellent,58.00%,61.90%,1.01,8.18 - 8.12 x 5.05 mm,LV-ROUNDEVVS2-760503985
2242065,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242065/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759526970,NONE,Excellent,Excellent,56.00%,62.30%,1,8.19 - 8.16 x 5.09 mm,LV-ROUNDEVVS2-759526970
2242078,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242078/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759531314,NONE,Excellent,Excellent,57.00%,61.00%,1.01,8.28 - 8.23 x 5.03 mm,LV-ROUNDEVVS2-759531314
2242082,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242082/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760501377,NONE,Excellent,Excellent,57.00%,61.90%,1.01,8.22 - 8.16 x 5.08 mm,LV-ROUNDEVVS2-760501377
2242087,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242087/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759530394,NONE,Excellent,Excellent,58.00%,62.10%,1,8.21 - 8.17 x 5.09 mm,LV-ROUNDEVVS2-759530394
2242089,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242089/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759527036,NONE,Excellent,Excellent,58.00%,61.40%,1.01,8.24 - 8.19 x 5.05 mm,LV-ROUNDEVVS2-759527036
2242096,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242096/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759527168,NONE,Excellent,Excellent,57.00%,62.20%,1.01,8.17 - 8.12 x 5.07 mm,LV-ROUNDEVVS2-759527168
2241818,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2241818/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759530118,NONE,Excellent,Excellent,58.00%,62.20%,1,8.15 - 8.12 x 5.06 mm,LV-ROUNDDVVS2-759530118
2241826,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2241826/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759530077,NONE,Excellent,Excellent,58.00%,62.30%,1.01,8.23 - 8.16 x 5.1 mm,LV-ROUNDDVVS2-759530077
2237192,2.08,D,VVS2,Ideal,550,https://www.luvansh.com/product/2237192/igi-certified-2-08-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758575516,NONE,Excellent,Excellent,57.00%,61.60%,1,8.21 - 8.17 x 5.04 mm,LV-ROUNDDVVS2-758575516
2237193,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2237193/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758583304,NONE,Excellent,Excellent,56.00%,62.20%,1.01,8.2 - 8.15 x 5.09 mm,LV-ROUNDDVVS2-758583304
2235163,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2235163/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758539986,NONE,Excellent,Excellent,58.00%,61.50%,1.01,8.23 - 8.16 x 5.04 mm,LV-ROUNDDVVS2-758539986
2234210,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2234210/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758537108,NONE,Excellent,Excellent,58.00%,62.30%,1,8.16 - 8.14 x 5.08 mm,LV-ROUNDDVVS2-758537108
2234213,2.08,D,VVS2,Ideal,550,https://www.luvansh.com/product/2234213/igi-certified-2-08-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758522865,NONE,Excellent,Excellent,58.00%,61.70%,1,8.2 - 8.16 x 5.05 mm,LV-ROUNDDVVS2-758522865
2234220,2.08,D,VVS2,Ideal,550,https://www.luvansh.com/product/2234220/igi-certified-2-08-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758524095,NONE,Excellent,Excellent,56.00%,62.10%,1.01,8.23 - 8.18 x 5.09 mm,LV-ROUNDDVVS2-758524095
2237161,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2237161/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758583347,NONE,Excellent,Excellent,58.00%,61.70%,1,8.23 - 8.2 x 5.07 mm,LV-ROUNDDVVS2-758583347
2224674,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2224674/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG754545788,NONE,Excellent,Excellent,57.00%,61.70%,1,8.24 - 8.21 x 5.07 mm,LV-ROUNDDVVS2-754545788
1540896,2.09,D,VVS1,Ideal,550,https://www.luvansh.com/product/1540896/igi-certified-2-09-d-vvs1-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG677521587,NONE,Excellent,Excellent,58.00%,62.30%,1,8.14 - 8.18 x 5.09 mm,LV-ROUNDDVVS1-677521587
1384957,2.08,D,VVS1,Ideal,550,https://www.luvansh.com/product/1384957/igi-certified-2-08-d-vvs1-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG680525339,NONE,Excellent,Excellent,58.00%,61.10%,1,8.22 - 8.25 x 5.03 mm,LV-ROUNDDVVS1-680525339
2439051,2.08,D,VVS2,Ideal,550,https://www.luvansh.com/product/2439051/igi-certified-2-08-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG764695539,NONE,Excellent,Excellent,58.00%,61.70%,1.01,8.2 - 8.15 x 5.05 mm,LV-ROUNDDVVS2-764695539
2439435,2,D,VVS2,Ideal,550,https://www.luvansh.com/product/2439435/igi-certified-2-0-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG765604984,NONE,Excellent,Excellent,56.00%,61.50%,1,8.11 - 8.07 x 4.97 mm,LV-ROUNDDVVS2-765604984
2439444,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2439444/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG765604986,NONE,Excellent,Excellent,56.00%,61.20%,1,8.26 - 8.22 x 5.04 mm,LV-ROUNDDVVS2-765604986
2438971,2.08,D,VVS2,Ideal,550,https://www.luvansh.com/product/2438971/igi-certified-2-08-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG764617599,NONE,Excellent,Excellent,57.00%,61.40%,1.01,8.2 - 8.15 x 5.02 mm,LV-ROUNDDVVS2-764617599
2267733,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2267733/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG762539193,NONE,Excellent,Excellent,58.00%,61.00%,1.01,8.27 - 8.21 x 5.03 mm,LV-ROUNDEVVS2-762539193
2260444,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2260444/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG761549234,NONE,Excellent,Excellent,58.00%,61.40%,1.01,8.26 - 8.2 x 5.05 mm,LV-ROUNDEVVS2-761549234
2250826,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2250826/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760572692,NONE,Excellent,Excellent,57.00%,61.80%,1.01,8.26 - 8.18 x 5.09 mm,LV-ROUNDEVVS2-760572692
2250827,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2250827/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760572693,NONE,Excellent,Excellent,56.00%,61.50%,1,8.25 - 8.22 x 5.07 mm,LV-ROUNDEVVS2-760572693
2250833,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2250833/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760572570,NONE,Excellent,Excellent,56.00%,62.20%,1.01,8.21 - 8.16 x 5.09 mm,LV-ROUNDEVVS2-760572570
2248430,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2248430/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760553765,NONE,Excellent,Excellent,57.00%,62.30%,1,8.21 - 8.18 x 5.11 mm,LV-ROUNDEVVS2-760553765
2253217,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2253217/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760585937,NONE,Excellent,Excellent,58.00%,61.90%,1,8.21 - 8.18 x 5.07 mm,LV-ROUNDEVVS2-760585937
2253240,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2253240/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760585879,NONE,Excellent,Excellent,57.00%,61.30%,1,8.26 - 8.23 x 5.06 mm,LV-ROUNDEVVS2-760585879
2255584,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2255584/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760595967,NONE,Excellent,Excellent,57.00%,61.10%,1.01,8.3 - 8.19 x 5.02 mm,LV-ROUNDEVVS2-760595967
2282047,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2282047/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG764601240,NONE,Excellent,Excellent,58.00%,62.00%,1.01,8.21 - 8.15 x 5.07 mm,LV-ROUNDEVVS2-764601240
2282054,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2282054/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG763669937,NONE,Excellent,Excellent,58.00%,61.20%,1,8.26 - 8.23 x 5.05 mm,LV-ROUNDEVVS2-763669937
2279743,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2279743/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG763655281,NONE,Excellent,Excellent,57.00%,61.90%,1.01,8.18 - 8.12 x 5.04 mm,LV-ROUNDEVVS2-763655281
2284553,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2284553/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG764619908,NONE,Excellent,Excellent,56.00%,62.10%,1,8.25 - 8.21 x 5.11 mm,LV-ROUNDEVVS2-764619908
2270133,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2270133/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG762549740,NONE,Excellent,Excellent,58.00%,62.20%,1,8.18 - 8.14 x 5.08 mm,LV-ROUNDEVVS2-762549740
2277269,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2277269/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG763632338,NONE,Excellent,Excellent,58.00%,62.10%,1.01,8.23 - 8.18 x 5.09 mm,LV-ROUNDEVVS2-763632338
2277282,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2277282/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG763632422,NONE,Excellent,Excellent,56.00%,62.00%,1.01,8.23 - 8.17 x 5.09 mm,LV-ROUNDEVVS2-763632422
2277258,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2277258/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG763652982,NONE,Excellent,Excellent,57.00%,61.50%,1,8.23 - 8.19 x 5.04 mm,LV-ROUNDEVVS2-763652982
2279757,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2279757/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG763658698,NONE,Excellent,Excellent,58.00%,61.10%,1.01,8.3 - 8.24 x 5.06 mm,LV-ROUNDEVVS2-763658698
2353077,2.1,D,VVS2,Ideal,550,https://www.luvansh.com/product/2353077/igi-certified-2-1-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG761516376,NONE,Excellent,Excellent,57.00%,62.30%,1,8.18 - 8.15 x 5.08 mm,LV-ROUNDDVVS2-761516376
2366394,2.1,D,VVS2,Ideal,550,https://www.luvansh.com/product/2366394/igi-certified-2-1-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG761508442,NONE,Excellent,Excellent,58.00%,61.00%,1,8.26 - 8.23 x 5.04 mm,LV-ROUNDDVVS2-761508442
2366445,2.03,D,VVS2,Ideal,550,https://www.luvansh.com/product/2366445/igi-certified-2-03-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG761510278,NONE,Excellent,Excellent,57.00%,62.20%,1,8.1 - 8.07 x 5.02 mm,LV-ROUNDDVVS2-761510278
2415600,2.03,D,VVS2,Ideal,550,https://www.luvansh.com/product/2415600/igi-certified-2-03-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758555575,NONE,Excellent,Excellent,58.00%,61.90%,1,8.11 - 8.09 x 5.01 mm,LV-ROUNDDVVS2-758555575
2416339,2.21,D,VVS2,Ideal,550,https://www.luvansh.com/product/2416339/igi-certified-2-21-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG765601167,NONE,Excellent,Excellent,56.00%,61.90%,1,8.35 - 8.31 x 5.16 mm,LV-ROUNDDVVS2-765601167
1984550,2.05,E,VVS2,Ideal,550,https://www.luvansh.com/product/1984550/igi-certified-2-05-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG726535906,NONE,Excellent,Excellent,57.00%,61.90%,1,8.140 - 8.170 x 61.9 mm,LV-ROUNDEVVS2-726535906
2070022,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2070022/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758587740,NONE,Excellent,Excellent,57.00%,62.30%,1.01,8.23 - 8.18 x 5.11 mm,LV-ROUNDEVVS2-758587740
2058184,2.07,E,VVS2,Ideal,550,https://www.luvansh.com/product/2058184/igi-certified-2-07-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG757535344,NONE,Excellent,Excellent,58.00%,61.80%,1,8.15 - 8.13 x 5.03 mm,LV-ROUNDEVVS2-757535344
2067616,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2067616/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758576590,NONE,Excellent,Excellent,57.00%,61.30%,1,8.29 - 8.26 x 5.07 mm,LV-ROUNDEVVS2-758576590
2067647,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2067647/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758570307,NONE,Excellent,Excellent,58.00%,61.70%,1,8.24 - 8.22 x 5.08 mm,LV-ROUNDEVVS2-758570307
2062914,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2062914/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758531971,NONE,Excellent,Excellent,58.00%,62.20%,1,8.21 - 8.17 x 5.1 mm,LV-ROUNDEVVS2-758531971
2065281,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2065281/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758547397,NONE,Excellent,Excellent,57.00%,62.20%,1,8.22 - 8.18 x 5.1 mm,LV-ROUNDEVVS2-758547397
2065284,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2065284/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758547781,NONE,Excellent,Excellent,58.00%,61.30%,1.01,8.28 - 8.23 x 5.06 mm,LV-ROUNDEVVS2-758547781
2065251,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2065251/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758556182,NONE,Excellent,Excellent,58.00%,61.90%,1,8.21 - 8.17 x 5.07 mm,LV-ROUNDEVVS2-758556182
2060523,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2060523/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758522796,NONE,Excellent,Excellent,58.00%,62.00%,1,8.18 - 8.14 x 5.06 mm,LV-ROUNDEVVS2-758522796
2060546,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2060546/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758522800,NONE,Excellent,Excellent,58.00%,61.90%,1,8.23 - 8.2 x 5.08 mm,LV-ROUNDEVVS2-758522800
2060555,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2060555/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758509795,NONE,Excellent,Excellent,58.00%,61.90%,1,8.23 - 8.19 x 5.08 mm,LV-ROUNDEVVS2-758509795
2243937,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2243937/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760508924,NONE,Excellent,Excellent,57.00%,61.50%,1,8.27 - 8.24 x 5.08 mm,LV-ROUNDDVVS2-760508924
2244122,2.08,E,VVS2,Ideal,550,https://www.luvansh.com/product/2244122/igi-certified-2-08-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760503985,NONE,Excellent,Excellent,58.00%,61.90%,1.01,8.18 - 8.12 x 5.05 mm,LV-ROUNDEVVS2-760503985
2242065,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242065/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759526970,NONE,Excellent,Excellent,56.00%,62.30%,1,8.19 - 8.16 x 5.09 mm,LV-ROUNDEVVS2-759526970
2242078,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242078/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759531314,NONE,Excellent,Excellent,57.00%,61.00%,1.01,8.28 - 8.23 x 5.03 mm,LV-ROUNDEVVS2-759531314
2242082,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242082/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG760501377,NONE,Excellent,Excellent,57.00%,61.90%,1.01,8.22 - 8.16 x 5.08 mm,LV-ROUNDEVVS2-760501377
2242087,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242087/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759530394,NONE,Excellent,Excellent,58.00%,62.10%,1,8.21 - 8.17 x 5.09 mm,LV-ROUNDEVVS2-759530394
2242089,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242089/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759527036,NONE,Excellent,Excellent,58.00%,61.40%,1.01,8.24 - 8.19 x 5.05 mm,LV-ROUNDEVVS2-759527036
2242096,2.09,E,VVS2,Ideal,550,https://www.luvansh.com/product/2242096/igi-certified-2-09-e-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759527168,NONE,Excellent,Excellent,57.00%,62.20%,1.01,8.17 - 8.12 x 5.07 mm,LV-ROUNDEVVS2-759527168
2241818,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2241818/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759530118,NONE,Excellent,Excellent,58.00%,62.20%,1,8.15 - 8.12 x 5.06 mm,LV-ROUNDDVVS2-759530118
2241826,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2241826/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG759530077,NONE,Excellent,Excellent,58.00%,62.30%,1.01,8.23 - 8.16 x 5.1 mm,LV-ROUNDDVVS2-759530077
2237192,2.08,D,VVS2,Ideal,550,https://www.luvansh.com/product/2237192/igi-certified-2-08-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758575516,NONE,Excellent,Excellent,57.00%,61.60%,1,8.21 - 8.17 x 5.04 mm,LV-ROUNDDVVS2-758575516
2237193,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2237193/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758583304,NONE,Excellent,Excellent,56.00%,62.20%,1.01,8.2 - 8.15 x 5.09 mm,LV-ROUNDDVVS2-758583304
2235163,2.09,D,VVS2,Ideal,550,https://www.luvansh.com/product/2235163/igi-certified-2-09-d-vvs2-round-lab-created-diamond-r,https://api.igi.org/viewpdf.php?r=LG758539986,NONE,Excellent,Excellent,58.00%,61.50%,1.01,8.23 - 8.16 x 5.04 mm,LV-ROUNDDVVS2-758539986
